num_nodes,num_edges,avg_degree,density,num_unknown_nodes,num_socket_syscalls,num_open_syscalls,num_read_syscalls,num_write_syscalls,num_dup_syscalls,num_accept4_syscalls,num_close_syscalls,num_openat_syscalls,num_connect_syscalls,num_recv_syscalls,max_degree_centrality,avg_degree_centrality,max_betweenness_centrality,avg_betweenness_centrality,max_closeness_centrality,avg_closeness_centrality,num_connected_components,largest_cc_num_nodes,largest_cc_num_edges,degree_assortativity,node_connectivity,edge_connectivity,degree_std,degree_skewness,degree_kurtosis,num_unlinkat_syscalls,num_execve_syscalls,num_dup3_syscalls,num_clone_syscalls,num_bind_syscalls,num_dup2_syscalls,num_vfork_syscalls,num_send_syscalls
608,2098,6.901315789473684,0.005684774126419839,608,8.0,554,797,34,22,0.0,587,81,8.0,1.0,2.2635914332784184,0.011369548252839702,0.0019260987054224368,4.761948708527316e-06,0.010090609555189457,0.0021495264537648206,8,462,1660,0.05430903100165704,0,0,56.95222603990363,22.93582977341412,547.9695023044965,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
381,1346,7.065616797900263,0.009296864207763503,381,12.0,308,500,64,32,1.0,345,65,16.0,2.0,1.4710526315789474,0.01859372841552684,5.5547840577697544e-05,1.4579485715931115e-07,0.02131578947368421,0.0026955841046185053,14,208,857,-0.008139245952444875,0,0,32.39136333724287,14.077353917769258,226.86499675385113,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
255,853,6.690196078431373,0.013169677319746796,255,4.0,213,298,71,16,1.0,228,18,4.0,0.0,0.8110236220472441,0.02633935463949358,0.0,0.0,0.01968503937007874,0.003875250887756671,13,96,326,-0.1329845048914981,0,0,21.13082735406817,6.74324501981756,51.207447499653604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,1823,6.286206896551724,0.005428503364897862,580,6.0,510,680,23,22,1.0,538,34,2.0,0.0,1.8894645941278065,0.010857006729795836,0.0017764191930963182,4.616083051577103e-06,0.012281711763577048,0.0021644839024685457,17,417,1370,0.03666507673627898,0,0,46.9188677887466,21.774045080626887,500.1989889026073,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
630,2131,6.765079365079365,0.005377646554117143,630,12.0,553,808,43,22,1.0,592,81,12.0,1.0,2.1844197138314785,0.010755293108234148,0.0017936163964639047,4.2795565463231255e-06,0.01287758346581876,0.0020422202915199856,15,474,1685,0.048764570355615405,0,0,55.964291786392074,23.33385234783143,567.3481017513059,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
662,2300,6.948640483383686,0.005256157703013378,662,14.0,571,903,69,22,1.0,613,82,16.0,2.0,2.0786686838124053,0.0105123154060268,0.0016240315408242792,3.715320958717625e-06,0.015560838556299979,0.0019210639740049225,20,485,1801,-0.05672322962524766,0,0,54.972916344181186,23.470723187421534,579.7250416156379,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
652,2292,7.030674846625767,0.005399903876056656,652,14.0,567,884,65,38,1.0,617,82,16.0,2.0,2.110599078341014,0.010799807752113309,0.001674347158218126,3.860180982682467e-06,0.015488991295442909,0.001991400601844193,11,485,1808,-0.056400336213671985,0,0,55.20888091101307,23.478845952141615,578.3034182198099,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
247,860,6.963562753036437,0.014153582831374873,247,4.0,205,310,83,16,1.0,220,17,4.0,0.0,0.8292682926829269,0.02830716566274967,0.0,0.0,0.02032520325203252,0.0039992100325861426,13,91,339,0.024912997746435173,0,0,21.986623837975234,6.480422484784781,46.426199476558324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,1476,7.096153846153846,0.008549582947173309,416,12.0,346,576,66,16,1.0,374,66,16.0,2.0,1.7734939759036146,0.01709916589434662,4.65630638496013e-05,1.1193044194615697e-07,0.019518072289156627,0.0023995983935742853,17,256,1033,-0.04909663023346377,0,0,38.697549920149775,16.659160849226883,305.69391771863536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
255,737,5.780392156862745,0.01137872471823375,255,6.0,207,226,30,16,1.0,224,18,8.0,1.0,0.8031496062992126,0.02275744943646748,0.0,0.0,0.027559055118110236,0.003921568627450974,12,103,299,-0.3239912928467935,0,0,18.068030694559557,8.464848279251653,81.49668118460495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,755,4.967105263157895,0.00819654333854438,304,4.0,237,173,14,16,1.0,266,32,3.0,0.0,0.6732673267326733,0.01639308667708879,0.0005026992765501715,2.8758539848407986e-06,0.019201920192019203,0.00337073181002312,15,129,276,-0.08684444604947959,0,0,16.47842200031601,9.550197336418458,101.91314340266118,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0
607,2095,6.902800658978583,0.005695380081665498,607,8.0,553,796,34,22,0.0,586,81,8.0,1.0,2.2673267326732676,0.011390760163331024,0.0019324659738701143,4.785561677329932e-06,0.010107260726072606,0.0021539020419654034,8,461,1654,0.05363320210582503,0,0,57.00338533313633,22.912512504145198,546.9062962517786,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
379,1369,7.224274406332454,0.00955591852689478,379,12.0,320,531,56,16,1.0,349,65,16.0,2.0,1.6798941798941798,0.019111837053789587,5.613798717246993e-05,1.4812133818593648e-07,0.02142857142857143,0.002682265127295925,10,229,926,-0.05743875874047662,0,0,35.89239035171006,14.937471852114914,250.94294280060765,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
258,745,5.775193798449612,0.011235785600096523,258,6.0,209,227,31,16,1.0,227,19,8.0,1.0,0.7937743190661479,0.022471571200193014,0.0,0.0,0.027237354085603113,0.003845805809428999,14,105,308,-0.32156632158499404,0,0,17.962596931633623,8.400228341915657,80.75486215757483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,2114,6.732484076433121,0.0053688070784953116,628,8.0,557,801,39,22,0.0,590,81,8.0,1.0,2.1913875598086126,0.010737614156990738,0.0018050863435090778,4.320640079824982e-06,0.009768740031897927,0.002037545167364142,19,461,1654,0.05736238536298731,0,0,56.07171047404757,23.27944798348156,564.8783457378723,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
303,752,4.963696369636963,0.008218040347081066,303,4.0,235,175,13,16,1.0,264,32,4.0,0.0,0.6821192052980133,0.016436080694162022,0.0005060394710787442,2.904516981367451e-06,0.01926550270921132,0.0033821262920994137,15,122,271,-0.08797910426865459,0,0,16.623237211197935,9.622588887653777,103.02669097097386,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
282,782,5.546099290780142,0.009868504076121248,282,6.0,219,224,27,32,1.0,245,19,8.0,1.0,0.7330960854092526,0.019737008152242563,0.0,0.0,0.02491103202846975,0.0035839580020696014,17,106,298,-0.3097559083501638,0,0,17.51371303747254,8.692928261298537,86.63529466827657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,771,5.908045977011494,0.011361626878868257,261,6.0,212,240,40,16,1.0,230,19,6.0,1.0,0.7923076923076924,0.022723253757736487,0.0,0.0,0.026923076923076925,0.0038019451812555142,13,106,328,-0.35712891031125776,0,0,18.28172392076654,8.321679597896035,79.66374582920017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,814,6.2615384615384615,0.012087912087912088,260,4.0,211,280,55,16,1.0,226,18,3.0,0.0,0.7953667953667953,0.02417582417582431,0.0,0.0,0.015444015444015444,0.003727353727353721,18,89,272,-0.23460564716480656,0,0,19.65825481187282,7.23576660783692,60.32576041387529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,2211,6.7,0.0050834597875569045,660,12.0,573,823,50,34,1.0,617,81,12.0,1.0,2.084977238239757,0.010166919575113896,0.0016339115635276807,3.7282856189645974e-06,0.012291350531107739,0.0019426525534264555,16,476,1694,0.058437644606452024,0,0,54.91459760667495,23.621581586880357,584.3980042926871,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
269,743,5.5241635687732344,0.010306275314875437,269,6.0,211,226,27,16,1.0,230,19,6.0,1.0,0.7686567164179104,0.020612550629750998,0.0,0.0,0.026119402985074626,0.0036203739665982217,18,105,296,-0.32632213056809206,0,0,17.63499108436792,8.808051397990337,88.09208371614423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,2170,6.802507836990595,0.0053394880981087875,638,14.0,552,831,54,22,1.0,588,83,16.0,2.0,2.065934065934066,0.010678976196217452,0.0017093194316913994,4.05843188629693e-06,0.016147118187934514,0.0020044561740550308,18,482,1735,-0.03760771518050208,0,0,53.47455838961807,23.209503382307386,565.0388996509764,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
287,812,5.658536585365853,0.009892546477912332,287,6.0,222,236,39,32,1.0,248,19,8.0,1.0,0.7132867132867133,0.01978509295582468,0.0,0.0,0.024475524475524476,0.003533052313540136,16,109,319,-0.279630569066201,0,0,17.455022996936282,8.521334247782235,83.81872259280553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,810,6.377952755905512,0.012604649715228284,254,4.0,209,282,53,16,1.0,224,17,4.0,0.0,0.8142292490118577,0.025209299430456588,0.0,0.0,0.019762845849802372,0.0038436400983473764,16,91,278,-0.24527826221134139,0,0,19.88170889447628,7.250374752697142,60.34341405733624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,1388,6.252252252252252,0.007056718117666199,444,8.0,367,499,48,22,1.0,398,29,8.0,1.0,1.2099322799097065,0.014113436235332368,0.0015346822875703502,5.3026377551673e-06,0.021010592116686922,0.0026491853523456185,18,280,930,-0.22409834458550956,0,0,29.30408097166718,14.67300148463214,248.12364527595778,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
615,2101,6.8325203252032525,0.005563941632901671,615,8.0,554,798,36,22,0.0,587,81,8.0,1.0,2.237785016286645,0.011127883265803258,0.0018823960763267107,4.6009302173673845e-06,0.009975570032573289,0.0021061296970965562,13,461,1654,0.05508452274365168,0,0,56.62823780069612,23.069263543903812,554.3342750438685,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
303,747,4.930693069306931,0.00816339912136909,303,4.0,233,174,14,16,1.0,262,32,2.0,0.0,0.6821192052980133,0.01632679824273807,0.0005060394710787442,2.868210519100358e-06,0.022350993377483443,0.0033558819458104805,17,136,291,-0.09951592915559244,0,0,16.54990897190679,9.585208119103815,102.65714316808263,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0
630,2141,6.796825396825397,0.005402881873470109,630,8.0,562,798,36,38,0.0,603,81,8.0,1.0,2.1844197138314785,0.010805763746940113,0.0017936163964639047,4.2795565463231255e-06,0.009737678855325914,0.0020675186991713237,12,462,1660,0.062097477505855245,0,0,55.990446940992115,23.3004753492896,566.2326133275884,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
623,2106,6.76083467094703,0.005434754558639092,623,8.0,555,798,39,22,0.0,588,81,8.0,1.0,2.2090032154340835,0.010869509117278315,0.0018342472207983182,4.425675590598927e-06,0.00984726688102894,0.002062666474636899,17,460,1652,0.05613938012785407,0,0,56.27109006258377,23.212982858375362,561.3391888920281,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
259,747,5.768339768339768,0.011178953039418156,259,6.0,210,227,31,16,1.0,228,19,8.0,1.0,0.7984496124031008,0.022357906078836334,0.0,0.0,0.027131782945736434,0.0038310735985154654,14,105,308,-0.32196958195937103,0,0,18.015019515161832,8.454067174882175,81.83536290952868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,815,6.082089552238806,0.011389680809435965,268,6.0,219,265,45,16,1.0,237,19,6.0,1.0,0.8951310861423221,0.022779361618871865,0.0,0.0,0.026217228464419477,0.003703393146626426,13,106,340,-0.36901048917410256,0,0,19.60526448772807,8.93323345766316,92.769631308056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,777,5.734317343173432,0.01061910619106191,271,6.0,219,223,23,32,1.0,245,19,8.0,1.0,0.7555555555555555,0.021238212382123763,0.0,0.0,0.025925925925925925,0.0038403717370506835,9,107,298,-0.320512716668717,0,0,17.85911148154811,8.502010575777186,82.5338937565537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,740,5.051194539249146,0.008649305717892375,293,4.0,230,174,12,16,1.0,259,31,4.0,0.0,0.6986301369863013,0.017298611435784633,0.000541354799227981,3.1730990606180805e-06,0.023116438356164382,0.0035308258138918806,13,132,284,-0.10329378747689986,0,0,16.847866970034225,9.515436490070606,100.26506523388221,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0
257,750,5.836575875486381,0.011399562256809338,257,6.0,213,227,29,16,1.0,230,19,8.0,1.0,0.8046875,0.022799124513618676,0.0,0.0,0.02734375,0.00390625,11,105,307,-0.32705684232911164,0,0,18.212017260895866,8.435295704450134,81.11288845800983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,739,5.684615384615385,0.010974160974160974,260,6.0,206,227,32,16,1.0,224,18,8.0,1.0,0.7953667953667953,0.02194832194832207,0.0,0.0,0.02702702702702703,0.0037867537867537805,16,100,296,-0.32266879563759504,0,0,17.955086965230606,8.605654082083541,84.36780932155138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,763,5.103678929765886,0.008563219680815245,299,6.0,230,201,13,32,1.0,260,12,4.0,0.0,0.8053691275167785,0.01712643936163057,0.0,0.0,0.016778523489932886,0.0033332585127157843,19,100,221,0.09088587814382518,0,0,18.16183159633695,10.20168233754897,115.97979875168645,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
510,1815,7.117647058823529,0.006991794753264764,510,12.0,442,727,61,16,1.0,470,67,16.0,2.0,2.1139489194499017,0.013983589506529582,3.093915814550686e-05,6.066501597158207e-08,0.015913555992141455,0.0019579593461483964,17,350,1367,-0.10696978954470408,0,0,49.26743627201044,20.30007959082552,436.4687342473258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
597,2074,6.948073701842546,0.0058289208908075055,597,8.0,545,793,34,22,0.0,577,80,8.0,1.0,2.3053691275167787,0.011657841781615056,0.001997913259263437,5.030510399836303e-06,0.010276845637583893,0.0022014311909678156,7,458,1649,0.06091525097007109,0,0,57.43844407797292,22.766414862857424,539.3623994688274,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
613,2101,6.854812398042414,0.005600336926505241,613,8.0,555,797,35,22,0.0,588,81,8.0,1.0,2.2450980392156863,0.011200673853010462,0.0018947295230148796,4.64618502663612e-06,0.010008169934640522,0.0021199064786932165,11,461,1654,0.05484288333169401,0,0,56.73340072151589,23.017098510049763,552.0042068930882,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
274,816,5.956204379562044,0.010908799229967113,274,6.0,218,244,45,32,1.0,244,19,6.0,1.0,0.7545787545787546,0.0218175984599342,0.0,0.0,0.02564102564102564,0.0037298467955402155,13,105,339,-0.3532486670640648,0,0,18.038024967200624,8.091021731520623,76.85602176128964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,2106,6.7935483870967746,0.00548751889103132,620,8.0,555,799,38,22,0.0,588,81,8.0,1.0,2.2197092084006464,0.010975037782062717,0.0018520842155893993,4.4903355330496286e-06,0.009894991922455573,0.002080086598886439,15,462,1660,0.055825444937333914,0,0,56.429681822909075,23.131390386840085,557.7051883800285,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
643,2143,6.665629860031104,0.005191300514042916,643,12.0,557,808,46,22,1.0,596,81,12.0,1.0,2.1401869158878504,0.010382601028085685,0.0017216576513527833,4.032370128979082e-06,0.012616822429906542,0.00198625335287592,18,478,1691,0.05179289042670112,0,0,55.402656010632874,23.568714548161342,578.9005818927577,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
501,1806,7.209580838323354,0.007209580838323354,501,12.0,439,725,59,16,1.0,468,67,16.0,2.0,2.144,0.014419161676646653,3.2064128256513025e-05,6.4000256001024e-08,0.0162,0.002013040585495677,12,349,1363,-0.10854177113290084,0,0,49.53413698219451,20.103328491096484,428.222701461058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2609,7389,5.664239172096589,0.0010859354240982725,2609,6.0,2445,1854,67,224,1.0,2566,219,6.0,1.0,0.9570552147239264,0.002171870848196545,0.0,0.0,0.0026840490797546013,0.00039710346676322523,21,962,2241,-0.17450350026685602,0,0,64.8571206535493,30.504866462833775,1040.2025692854404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,2136,6.685446009389671,0.0052393777503053855,639,12.0,555,808,45,22,1.0,594,81,11.0,1.0,2.153605015673981,0.010478755500610662,0.0017433305610645511,4.100989322664199e-06,0.011145942180424938,0.0019948924554720232,20,467,1666,0.053546788702692784,0,0,55.57529222473993,23.495622287351786,575.2979587793632,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
420,1417,6.747619047619048,0.008052051369473803,420,10.0,360,530,35,16,1.0,386,65,12.0,1.0,1.8997613365155133,0.01610410273894752,1.1419305477840838e-05,2.718882256628771e-08,0.014319809069212411,0.002367693298480907,15,261,970,0.07967998929481655,0,0,40.96186518083583,17.518805009024163,330.95075896020387,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
348,1024,5.885057471264368,0.008479909900957303,348,6.0,292,318,47,16,1.0,310,25,8.0,1.0,0.887608069164265,0.016959819801914622,0.0,0.0,0.020172910662824207,0.002823876246314902,18,135,406,-0.37730076685700087,0,0,22.18828793639611,10.571109657155185,127.23538896804014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,2142,6.672897196261682,0.005205068015804744,642,12.0,555,809,47,22,1.0,594,81,12.0,1.0,2.143525741029641,0.010410136031609394,0.0017270378315132604,4.05127186395867e-06,0.01263650546021841,0.0019875907037468017,19,476,1688,0.047684261119794534,0,0,55.45244810322194,23.542250617616986,577.7129411065384,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0
602,2085,6.926910299003322,0.005762820548255675,602,8.0,549,795,34,22,0.0,582,80,8.0,1.0,2.286189683860233,0.011525641096511345,0.001964780920687743,4.905998308467062e-06,0.01019134775374376,0.002178803972671888,7,458,1651,0.05549471508496868,0,0,57.217670063802494,22.842193183104175,543.2113405005916,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
253,720,5.691699604743083,0.01129305477131564,253,6.0,203,222,25,16,1.0,221,18,8.0,0.0,0.8174603174603174,0.022586109542631246,0.0,0.0,0.027777777777777776,0.003936884371666968,13,103,288,-0.33860597966399136,0,0,18.034437037116824,8.689360012628251,85.19554317363182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,772,5.594202898550725,0.010171277997364954,276,6.0,214,236,39,16,1.0,232,19,8.0,1.0,0.7490909090909091,0.020342555994729814,0.0,0.0,0.025454545454545455,0.003583662714097513,15,110,319,-0.2944940143123935,0,0,17.60790240951999,8.6836043751423,86.37905024223595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,748,5.02013422818792,0.008451404424558787,298,4.0,233,175,13,16,1.0,262,32,4.0,0.0,0.6868686868686869,0.016902808849117684,0.0005232505232505233,3.015523149751338e-06,0.019589837771655953,0.0034478059696688907,15,121,273,-0.09314998602864277,0,0,16.595248692822103,9.47265028658272,100.19587636342706,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
581,2018,6.946643717728055,0.005988485963558668,581,6.0,527,780,34,22,0.0,555,81,8.0,1.0,2.3689655172413793,0.011976971927117264,0.002112738967303913,5.468670157800092e-06,0.008448275862068965,0.0022614714075631552,11,430,1578,0.050781172189580684,0,0,58.058302733322265,22.641283885370097,530.9787005188722,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
611,2094,6.854337152209492,0.005618309141155322,611,8.0,552,795,36,22,0.0,585,81,8.0,1.0,2.2524590163934426,0.011236618282310583,0.001907184581011602,4.692035289920861e-06,0.010040983606557377,0.0021284527780865287,11,462,1660,0.05391093956308118,0,0,56.80123030649512,23.005882734046175,551.1640403545393,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
259,733,5.66023166023166,0.01096944120199934,259,6.0,210,221,25,16,1.0,228,19,6.0,1.0,0.7984496124031008,0.021938882403998706,0.0,0.0,0.027131782945736434,0.0038310735985154654,13,106,296,-0.3365972228221314,0,0,17.86241933940524,8.62743884709621,84.7818141807196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,815,6.082089552238806,0.011389680809435965,268,6.0,220,264,44,16,1.0,238,19,6.0,1.0,0.8913857677902621,0.02277936161887188,0.0,0.0,0.026217228464419477,0.0037033931466264255,13,105,338,-0.3598989744662533,0,0,19.506810332935387,8.938465827150223,92.90690051852455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,2282,7.010752688172043,0.005392886683209264,651,14.0,564,878,69,38,1.0,611,82,16.0,2.0,2.1138461538461537,0.010785773366418434,0.001679506933744222,3.907155356034525e-06,0.015824175824175824,0.001996036903871001,13,481,1795,-0.03991201909654464,0,0,55.18321564002549,23.541497632197444,580.2986925953434,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
265,789,5.9547169811320755,0.0112778730703259,265,6.0,211,250,49,16,1.0,229,19,7.0,1.0,0.7803030303030303,0.022555746140651978,0.0,0.0,0.022727272727272728,0.0037164093767867324,16,98,329,-0.3698618469303828,0,0,18.228265072721808,8.163042890193354,77.61233503048973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,2124,6.700315457413249,0.005292508260200039,634,12.0,551,806,44,22,1.0,588,80,12.0,1.0,2.1674565560821484,0.010585016520400205,0.0017710020597116404,4.206824293810223e-06,0.012796208530805687,0.002023156721005337,17,472,1677,0.05521861790146076,0,0,55.69584282886682,23.423412887344746,571.4647933622516,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
268,872,6.507462686567164,0.012186259712672592,268,4.0,217,290,66,32,1.0,240,18,4.0,0.0,0.7640449438202247,0.02437251942534511,0.0,0.0,0.018726591760299626,0.0038012186259712743,13,97,315,-0.13797356207811043,0,0,20.230480280211115,6.773213149355651,52.4748370458111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,2257,6.944615384615385,0.005350242977361621,650,14.0,559,882,71,22,1.0,601,82,16.0,2.0,2.1171032357473036,0.01070048595472327,0.0016846905971199756,3.925244038238389e-06,0.015848558221439577,0.001966630356460891,19,485,1800,-0.04337606536578955,0,0,55.24031423842341,23.514126118691532,578.9298152812619,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
644,2217,6.885093167701863,0.005353882712054326,644,14.0,556,863,62,22,1.0,592,82,16.0,2.0,2.0762052877138415,0.010707765424108805,0.0016775434465584318,3.945877694552986e-06,0.015996445234392358,0.001979325888626228,19,477,1760,-0.04179666333073431,0,0,53.989812371392375,23.320987551354364,570.5063381123592,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
298,743,4.9865771812080535,0.008394911079474838,298,4.0,232,173,12,16,1.0,261,32,4.0,0.0,0.6936026936026936,0.016789822158949794,0.0005232505232505233,3.015523149751338e-06,0.019589837771655953,0.003459104638685681,14,122,271,-0.08848983253098193,0,0,16.576439404102093,9.516479990049776,101.39274947785339,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
645,2144,6.648062015503876,0.005161538831912947,645,12.0,559,810,43,22,1.0,597,81,11.0,1.0,2.133540372670807,0.010323077663825878,0.0017109724409068517,3.9949179551681094e-06,0.011042097998619736,0.0019787866837556105,18,468,1673,0.05537672138483562,0,0,55.33059361029368,23.59098659693873,580.1529949266517,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
296,743,5.02027027027027,0.008508932661475035,296,4.0,232,173,12,16,1.0,261,32,4.0,0.0,0.6983050847457627,0.017017865322950042,0.000530381644183097,3.077273053059978e-06,0.019722650231124808,0.003483182720470839,14,121,271,-0.08964434406179525,0,0,16.627667270121595,9.486864578289369,100.74250609720363,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
602,2158,7.1694352159468435,0.00596458836601235,602,12.0,526,864,65,22,1.0,563,82,16.0,2.0,2.286189683860233,0.011929176732024692,0.0019675540765391017,4.952064020283655e-06,0.014975041597337771,0.0021761551942424337,12,454,1726,-0.07885276739168964,0,0,57.196617201390055,22.846987785679328,543.6044381047614,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
257,779,6.062256809338521,0.0118403453307393,257,6.0,209,246,46,16,1.0,227,19,8.0,1.0,0.796875,0.0236806906614786,0.0,0.0,0.02734375,0.003875851167315175,13,105,344,-0.3683072696892496,0,0,18.281095665195817,8.02188324065733,75.02687247271271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,806,5.970370370370371,0.011097342695855708,270,6.0,221,257,40,16,1.0,239,19,6.0,1.0,0.8884758364312267,0.022194685391711273,0.0,0.0,0.026022304832713755,0.003676166873192906,13,106,329,-0.3558345809485755,0,0,19.43857971520315,9.084675417640181,95.48139109712982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,821,6.389105058365759,0.012478720817120623,257,4.0,211,284,57,16,1.0,226,18,4.0,0.0,0.8046875,0.024957441634241247,0.0,0.0,0.01953125,0.003815053501945525,15,97,297,-0.22482332099422705,0,0,19.97246056226277,7.078113042037847,57.62261556604514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,724,5.700787401574803,0.011266378263981825,254,6.0,205,225,25,16,1.0,222,17,6.0,1.0,0.8063241106719367,0.02253275652796366,0.0,0.0,0.02766798418972332,0.003890323986181554,14,99,279,-0.32541886369162276,0,0,17.87106708481834,8.736433740116711,86.05088363182828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,780,5.631768953068592,0.010202479987443102,277,6.0,217,235,41,16,1.0,235,19,9.0,1.0,0.7463768115942029,0.02040495997488614,1.3175230566534915e-05,4.756400926546901e-08,0.025362318840579712,0.0035621479272397597,16,110,319,-0.28608600911689186,0,0,17.641070437614733,8.746416379380682,87.25334714297271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,780,5.909090909090909,0.01123401313515382,264,6.0,209,247,48,16,1.0,227,19,6.0,1.0,0.7756653992395437,0.022468026270307632,0.0,0.0,0.026615969581749048,0.0037014633022237663,17,106,340,-0.3666974530091323,0,0,18.059856095878974,8.159497480631687,77.52365968276462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,2259,6.982998454404946,0.0054047975653289055,647,14.0,560,883,69,22,1.0,602,82,16.0,2.0,2.126934984520124,0.010809595130657781,0.001700386396908825,3.980184541831239e-06,0.015922158337019016,0.001982531942791506,17,485,1803,-0.06337700361259976,0,0,55.39104783995644,23.42915411727883,575.2393424296456,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0
659,2294,6.96206373292868,0.005290321985508115,659,14.0,566,881,71,38,1.0,616,82,16.0,2.0,2.088145896656535,0.010580643971016285,0.0016388854191244165,3.7663705400828626e-06,0.015631784628745114,0.0019616694168492683,15,485,1804,-0.03756577456415711,0,0,54.890842866933376,23.636551918382864,585.6393185781146,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
612,2095,6.84640522875817,0.005602622936790647,612,8.0,552,795,36,22,0.0,585,81,8.0,1.0,2.248772504091653,0.011205245873581422,0.0019009417509591908,4.669035116931052e-06,0.010024549918166939,0.002121497050053598,12,461,1655,0.050623008831914826,0,0,56.76144844488449,23.01757437373462,551.8184260042666,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
